source,target,frequency
{'lunga'},"{'Cookie depp', 'Chacun fait c qui lui pla t ', 'Aishacat '}",3
{'AbyRou'},"{' SEC On A Break', 'love ', 'Julie JusticeForJohnnyDepp '}",3
{' '},"{'Reckless', 'Dr Jayne B Waldmingon PHD ', 'Keeley Young '}",3
{'underrated scuba person'},{' Om Dr mm '},1
{' Not A Bot '},"{'Nor33 ', 'YouGottaBeKiddingMe2121', 'Emreiyneth', 'FlamenRed', 'Fleeee'}",5
{'Zahra COMMISSION OPEN '},{'Girl Interrupted'},1
{'muta'},{'Kerry saw NWH'},1
{'Uranium Womyn 238 Experimental Film'},{'Chacun fait c qui lui pla t '},1
{'ticshari '},{'c h l o e '},1
{'Rachel Libtard Marxist Horwitz '},"{'Nor33 ', 'Harleycosplay', 'Andrea Deledda', 'Susan', 'donotfallintothetrap'}",5
{'Selma'},"{'love ', 'Andrea Deledda'}",2
{' '},"{'marielis', 'lenni Wald Mignon', 'HoneyHani', 'Eli Her', 'Susan'}",5
{'venus'},{'Martina Snape '},1
{'Meg Yates '},"{'Elisa Day', 'Susan'}",2
{' '},{'Del a '},1
{'Letty Flores'},{' SEC On A Break'},1
{'Sakthi Sundaram'},"{' ', 'Mystique Rose Depp', 'Aurora FFP2'}",3
{'Thomas Toth'},{'Mellie '},1
{'Amber'},"{'Alejandra ', ' Alicia Jewell ', 'meh'}",3
{' VixxDer '},{'Genna4justice '},1
{'Tixa'},"{'Luna JD', 'Brittney Summers lime ', 'Kountry Waldmignon ', 'raha', 'Justin '}",5
{'Fox Toons'},{'Be '},1
{'Jaqueline '},{'Aishacat '},1
{' in s saw nwh'},{' Katie Waldman Depphead'},1
{'Johnny Depp BR '},"{'Kerri McCoy', 'glitterfist'}",2
{'murdock'},{'Dahlia'},1
{' s MelodyStan Johnny Depp'},"{'ThatPandaCat', 'Sandra Deanne', ' ', 'Pussygalore', 'Suellen S DEPPHEAD'}",5
{' '},{' Om Dr mm '},1
{'kaitlyn birthday in 5 days '},{'Dylan Swan'},1
{' Semi Rest SnowPrinceTaeTae '},"{' Om Dr mm ', 'Cheryl Drake ', 'DeppFanPage ', 'Mellie '}",4
{'Nonna Mama '},{'joann hess'},1
{'Anthony Bettura'},"{'Melanie Lorimor', 'UniqueCheema', 'Mellie '}",3
{'pirate'},{'feminist2020'},1
{'Ashley s exasperated'},"{'Sandra Deanne', ' Martpunchispunchis', 'Sky', 'Elin', 'Cam', 'Kilpikonnanyst v '}",6
{'Culture Crave '},"{'True Krdnchki', 'Aishacat '}",2
{'Amandah'},"{'danijela', 'Princess Consuela Bananahammock'}",2
{'Libby JusticeForJohnnyDepp'},{'Mellie '},1
{'tralala'},"{'Sandra Deanne', 'Sera Stand with Johnny'}",2
{'nsfw minors dni '},"{' ', 'FMGiveMeTruth ', 'HappyHippyResister', 'Kilpikonnanyst v '}",4
{'Black Monday'},{'Tongo Bozzie '},1
{'gimme the reason to live'},"{'miaa', 'KathyKat'}",2
{'James Scott Bielby'},{'Ewinters Wald Mignon'},1
{'Motivator Network Sarah Walker '},{'Guilherme Leirosa'},1
{'FAMLOVE'},{'Ewinters Wald Mignon'},1
{'Lispy Lizard'},{'Wendle Robo'},1
{'Lane Gois'},{' '},1
{'ich hie e Rebekah'},"{'Serpens1984', 'Brian K Murphy ', 'DeppFanPage '}",3
{'Dylan'},"{'res ipsa loquitur savvy ', 'Michelle ', 'Nor33 ', 'danijela', 'SummerB', 'Equality for All', 'Crystal Spears', 'Mar a Laura Cristina', ' MaxQ ', 'Kountry Waldmignon ', 'Nadine ', 'Candi', 'Susan'}",13
{'Sharleen Skelly'},{' Kerryanne E Wald Mignon '},1
{'uncle waffles babe'},{'Nor33 '},1
{'Ruzo bhic'},{'Rachael'},1
{'MATRIX EXPRESS'},{' MaxQ '},1
{'Pamela Averette'},{'Lila'},1
{'Kiki ch '},"{'Genna4justice ', 'Mellie '}",2
{'Raven Smoke'},"{'Dale Cleary ', 'Retro Plastic Gaming', 'Nefelibata M ngata', 'Stacey Skirving ', 'Alejandra ', 'Julia Eumei', 'FlamenRed', 'mars', 'Millie ', 'IFOD', ' Katie Waldman Depphead', 'Dee', ' Kerryanne E Wald Mignon ', 'PossessedJoker', 'Ramiro LilChuy Rincon'}",15
{'p60p45'},"{'Lara Depp', 'Evidence Matters', 'laura ', 'tralala'}",4
{'ChunterMonkey '},"{'Samji', 'Mellie '}",2
{'MUKUL'},"{'MadMaria Wald mignon', 'Candi', 'Lacey '}",3
{'Bobbi'},{'FMGiveMeTruth '},1
{'Depp s Kingdom'},{'Devil06 '},1
{' MissNicole d '},"{'Dr House EDM', 'Mellie ', 'bihvye', 'Princess Consuela Bananahammock', 'Jeon Ji hye', 'TinaFarrar', 'la familia', 'canteverdeal', 'Anna', 'Brian McPherson', 'There s no lower lifeform than a Tory politician', 'Mason Brown', 'Game Over ', 'Caitlin', 'Genna4justice ', 'Marcyjeanisnotmylover', ' ', 'Alikan', 'Elisa Day', 'Teri Carson '}",20
{'Lassie King'},"{' ', 'Fe Nunes'}",2
{'Tess Mercer Lena Luthor '},"{' is off ', 'HoneyHani'}",2
{'cam'},{'HoneyHani'},1
{'Hannah'},{'Aishacat '},1
{'sakti'},"{'Sum Gal ', 'Le D', 'Albus Percival Wulfric Brian Dumbledore', 'whiskymonk', 'Ra l S JusticeForJohnnyDepp', 'IA ', 'Jimmy ', 'Cookie depp', 'sarah', 'isa andor ', 'Primblr OTP accidental heller Beth ', 'Belinda ', 'Kelsey Heath', 'Rachel Libtard Marxist Horwitz ', 'Brianna ', 'Elijah Pierson', 'Stacey Skirving ', 'kimbap ', 'L T', 'Wendy', 'kaley ', 'BDawgg Survived COVID 19 ', 'Jordan Allen', 'Tiresome', 'Grannylovesall', 'Kieran Bales', 'Support Johnny Depp Minamata out in LA ', 'Faith', 'annie rollisi owns my ', 'Captain Bool Bool ', 'brittney of oldstones', 'Nic ', 'buh buh bacon', 'Floor Janssen', 'Frances1985 ', 'Paul Rudd Enthusiast ', 'UK Rants Tony Blair is a war criminal ', 'Mar a Laura Cristina', ' L on u ', 'gabbie ', 'Jd my watermelon', 'Nate Stay Vibrant Foster 67 ', 'BLM deluxemenu', 'danijela', 'greeeneyedwhwom', 'Caitlin', 'mackenzie ', 'Renan Christian', 'Foxie Eyre', 'Hand of the Queen', 'Kate justice for all ', 'anna ', 'Jimmy 100 ', 'Alejandra ', 'The Phantom of the Opera', 'Ciera Vaidya Author', 'Humanus Alice BLM She Her ', 'Scarlet Waldman', 'John Waldman ', 'Jack Selvester', 'jd hide', 'Deputy Minister of Meta Flashdance', 'Blueberry', 'Martina Snape ', 'plutoreturnsbitch ', 'the grumpy carebear', 'HappyHippyResister', 'Genni Skim', 'Becca K', 'deanna pronounced DEENA', 'Dr Vaccinated ', ' Yoda is a baby ', 'Obliviate', 'Tia', 'AlltheShips Wald mignon', 'lejla', 'AbstractConcept', 'Libby JusticeForJohnnyDepp', ' johnnydeppisinnocent', 'tetaho ', 'Berenice', ' BernieBee Mignon Russian Bot', 'Official PSASD AllStarsRound2', 'The Yorkshireman', 'collin', 'JusticeForJohnny', 'Jen Pen', 'Ewinters Wald Mignon', ' Alicia Jewell ', 'Kerri McCoy', 'That Viking Gamer', 'Alex Grace Breakwell', 'Sam ', 'Samantha Lane Maddox ', 'Ana Rita', 'hillarydeanna', 'Anne Marit', 'needynerx', 'Time For Change', 'Athena', 'RideOrDis', 'Jel ', ' Vestraki Be Safe Mask Up ', 'Venice', 'jackie findlay', 'Tori twin 1 ', 'Mrs John Christopher Depp II', 'Luisa', 'Jho mamma', 'powpowpunch', 'justice for johnny depp ', 'Dakshika ', 'JolieBlonde ', 'Vintage Sanwin', 'aijd', 'lina ', 'JessaLou', 'Cindy ', 'Restore ruleoflaw WearAMask', 'Joshua stevenson', 'Armita', ' ', 'Kimberly', 'tape', 'Pussygalore', 'Elisa Day', 'Blue ', 'The Marvel Sheriff', 'Andrea Deledda'}",129
{'Elio Marquez'},"{'KimmhyDepp ', 'nickel'}",2
{'Bean'},"{'Sum Gal ', 'Mellie ', ' ', 'butterfly 21', 'MadMaria Wald mignon', 'Libby JusticeForJohnnyDepp', 'Samji', 'Ewinters Wald Mignon', 'blackrainbowsxo', 'Kate justice for all ', 'Andrea Deledda'}",11
{'best of amber heard'},"{'Candi', 'Kilpikonnanyst v '}",2
{' '},{'Johnny s Angel '},1
{'Elliott Depphead '},"{'Guilherme Leirosa', ' '}",2
{'sobrinha da tia veri'},{'Miss Impact'},1
{'Lara A'},{' '},1
{'BIG BOSS'},{'kacie'},1
{'bubbie '},{'Fe Nunes'},1
{'TheDoctorX11'},"{'danijela', 'Ang Xim', 'Mellie '}",3
{'Nancy '},"{'Sum Gal ', 'Stacey Skirving ', 'powpowpunch', 'Liza', 'Alejandra ', 'Jen ', 'Hermeline ', 'EMore', 'Candi', 't3r3gram', 'Juliette ', 'Susan', 'donotfallintothetrap'}",13
{'ahmed'},{'Paula '},1
{'myriam'},"{' Katie Waldman Depphead', 'Harleycosplay'}",2
{'carb king'},{'RoyaltiD DeppWarriors'},1
{'Dea'},{'Sandra Deanne'},1
{''},{'blahbydodaday'},1
{'hannah'},"{'Sandra Deanne', 'magnolia venenosa', 'teytanus', 'Mariam', 'Kelly Smahlt', 'don t hurt yourself big boy ', 'Princess Consuela Bananahammock', ' SEC On A Break', 'Candi', 'Tongo Bozzie ', 'Jen '}",11
{'Alayna Rochester Flint '},"{'miaa', 'SummerB'}",2
{'Senku chan'},{' Martpunchispunchis'},1
{'Red Ranger Chris'},{'Mellie '},1
{'x'},{'Princess Consuela Bananahammock'},1
{'Lets JORDAN FISHER PAPAI DO ANO '},"{' Martpunchispunchis', ' is off ', 'Char ', 'Truth at all Costs ', 'Carmel Parker', 'Kinsey Crosby', 'Princess Consuela Bananahammock'}",7
{'kayleigh braughton'},"{'Pastero ', 'Ra l S JusticeForJohnnyDepp', 'Alejandra ', 'Black Bell', 'RoxyPily', ' ', 'Captain Bool Bool ', 'Guilherme Leirosa', 'Florena '}",9
{' '},{'Luke'},1
{'Arwen sparrow'},"{'T', 'Colonel Kurtz', 'Mellie '}",3
{'Vivi Gun Goddess'},"{'Mellie ', 'Kinsey Crosby', 'miaa', 'MadMaria Wald mignon', 'Pam Love '}",5
{'Katya'},{'MadMaria Wald mignon'},1
{' '},{'Andreea DeppHead of Romania Cacoveanu'},1
{'Julia'},{'Sunny Girl'},1
{'Samwinchester50'},{'Tongo Bozzie '},1
{'agusssstina'},{' '},1
{'Alex'},"{'Moody Bruce', 'Cookie depp', 'Syrus', 'Scryndi SouthFloridaThrifter', 'Gonja', 'Chassity Ann Santiago', 'Roberto Mazariegos', 'magnolia venenosa', 'Fleeee', 'Shon', 'regan ', 'Melanie Lorimor', 'EtherealMinister Ritsuka x Salter Arc', 'Red Ranger Chris', ' JusticeForJohnnyDepp', 'Brooke Cleveland', 'The Nintendude s', 'rev durag dragon', 'pro simp casper they she ', 'Bean', 'Stephanie Brown', 'brittney of oldstones', 'SALAD ', 'ya YEET', 'DankDeku', 'Patcar', 'Rahaki 2', 'shota', 'HoneyHani', 'Tom Hole stan account', 'LQ 9000', 'Brittney Summers lime ', 'Kountry Waldmignon ', 'Connor Wolf Shaw', 'Joseph T', 'Jinito', 'The Phantom of the Opera', ' Morrigan Amber Touchton ', 'Kicubu35', 'j ', 'Scarlett Archuleta', 'Random French Dude', 'Xenocrat NOT a furry arc ', 'trayray nightmare', 'Fredo', 'Andrea Deledda', 'Andreea DeppHead of Romania Cacoveanu', 'oscarluiis', 'DarknessOfCrota', 'Stormahee', 'Maldonis The Lynx ', 'justin', 'Modey Moose', 'Guille', 'GehrigHuber', 'AngelaluvDisney', 'Carola', 'Less Mad More Silence', 'Bandenman ', 'NanoScream', 'Princess Consuela Bananahammock', 'Jesse Martin', 'Bootleglizard49', 'Juan', 'marylean', 'Borris', 'Hazret Way', 'Aso ABetterABK KickKotick', 'Cor', 'powpowpunch', 'Tanya Wald Mignon JusticeForJohnnyDepp', 'Owningsuperset7', 'Whovian103 ', 'Zelda Lore', 'Marcyjeanisnotmylover', ' ', 'Pussygalore', 'SLVN II '}",78
{'Lee KingKill Productions'},{'deanna pronounced DEENA'},1
{'Mike MichaelsiCast '},"{'love ', 'Lila', 'Jen'}",3
{'Neptty'},{' is off '},1
{'pasta whore'},{'JustaLupie '},1
{'k bxo '},"{'I m a Dolphin', 'Armita', 'Lisa Salustri', 'Blueberry', 'ADG FB', 'Papaya', ' PlummetingFromTheSummit', 'Calvin', 'Dr Jayne B Waldmingon PHD ', 'Be ', 'Elisa Day', 'Samantha Deee', 'Luisa', 'Adorkable Ally'}",14
{' '},"{'Liono Grinch', 'tralala'}",2
{'Bootleglizard49'},"{'res ipsa loquitur savvy ', 'Sally Star', 'meh', 'Blue Gansey is kind of on a break', 'Juliette ', 'Andrea Deledda', 'aria two'}",7
{'RhagnarrL '},"{'Daisy ', 'Jacqueline Peaceful under a tree thats Meghan ', 'Arezoo ', 'LucidXtreme'}",4
{' '},{'Fleeee'},1
{'Afifa Mahim'},{'LucidXtreme'},1
{'Randomonius Randocious IV Rando for short '},"{'AderynTheHylian', 'Sum Gal ', 'official simp', 'PeaEss', 'Bean', 'snazzywinx', 'Geeky Girl', 'Lassie King', 'Stephanie Brown', ' Mindy King ', 'Erika with a K', 'Moni', 'MrsHiddleston', 'trayray nightmare', 'jackie findlay', 'Kay Leverett', 'Bryan Kelly', 'Sam Cooke ', 'Vince Mariota', 'Cheryl Drake ', 'Cam', 'StangNickSn95', 'NinaRoxx8825', 'idekwhatisgoingon', 'Samaa Marji', ' LockHimUp Resist', 'Jess Emerson', 'ThatPandaCat', 'MiryG', 'Aishacat ', 'Miss Be Ouch To You ', 'Allen', 'Hermeline ', 'Crypto Californian ', 'j oa ny ', ' MSW ', 'Anna Timeline Warrior', 'J ', 'SweetChastity', 'NicoleCuturia', 'picassoc', 'Anthony Bettura', 'Laurel Rise Cor Pace', 'AN Other', ' Alicia Jewell ', 'Scarlett Batz', 'VashtiV mainlines avocados sings like a cat', ' ', 'Starkkkk', 'courtney coyle', 'Nousheen', 'jazzy BLM', 'Emily', 'instagram http sherkim ', 'Alvie G', 'mythra ULTIMATE LEGEND '}",56
{'MERY'},{' Om Dr mm '},1
{''},{' Om Dr mm '},1
{'sid luck 32'},"{'ForDaMik JohnnyDeppIsInnocent Justice', 'Iris IT ', 'Kelly Smahlt', 'Bean', 'Princess Consuela Bananahammock', 'Den Brimmell The NHS', 'Masiz shams', 'TinaFarrar', 'Darklyn justiceforjohnny ibelievehim', ' negin ', 'blahbydodaday', 'Libby JusticeForJohnnyDepp', 'Robin Wald Mignon I support THE TRUTH ', 'Jeni Wald Mignon ', 'Aishacat ', 'Your Daily Dump', 'Fe Nunes', 'El Huttico', 'Georgie Macbeth', ' violetwilloww ', 'AN Other', ' ', 'MadMaria Wald mignon', 'SweetChastity'}",24
{'Shylah Lariviere'},"{'Ewinters Wald Mignon', 'Nova Wald Mignon'}",2
{'Leann'},{'inchhighpi'},1
{' '},{'RoyaltiD DeppWarriors'},1
{'Iggy Vtuber Pre debut COMMS OPEN 4 5 '},{'blahbydodaday'},1
{'Sellin'},{'inchhighpi'},1
{'Seafarerbaby aka Flying Without Fear '},{'SweetChastity'},1
{'ZetRainette'},"{' rem Ya mur JDForever', 'AlltheShips Wald mignon'}",2
{'David Eason Mr Evans '},"{'Project Willow', 'Cat Evans', 'Erika with a K', 'Nat', 'Pretty Odd Fucking Weird', 'Simon Didas', 'Its just me 52 ', 'Joanna', 'Jonah Riley', ' Horder Dinosaur Woman ', 'Alejandra Cabrera', 'Valeria ', 'Haute Bebe', 'From Medeira With Love ', 'Brian Farrer', 'Marcia the martian', ' Peace love ', 'Stacey Skirving ', 'ADrinkWithCrazy', ' ', 'courtney coyle', 'Elisa Day', 'Shulyna', 'Tammie', 'Michelle G '}",25
{'Carica 10'},{'Stephanie Brown'},1
{'Aurora alola relapse '},"{'love ', 'Elin', 'Hermeline '}",3
{'Marvel DC'},"{'VashtiV mainlines avocados sings like a cat', 'danijela', 'TheMadRatter Gwennafran ', 'Liz '}",4
{'Gossip Girl Here'},{'Jel '},1
{'kushee'},{'Louise Hatfield'},1
{'Nick Johnson '},{'FlamenRed'},1
{'helen'},{'Ewinters Wald Mignon'},1
{'ZAY '},"{'Johnny Depp BR ', ' classicpaws '}",2
{'V n s '},{'Dean Winchester'},1
{'Christian Ray'},"{'inchhighpi', 'BecNotTheBot ', 'Aishacat '}",3
{'Claire Dixon'},"{'magnolia venenosa', 'Harleycosplay', 'Sum Gal ', 'teytanus', 'BecNotTheBot ', 'Adorkable Ally', 'Fe Nunes', 'Captain Bool Bool ', 'Nicole', 'Juliette ', 'Jujubeans', 'Ewinters Wald Mignon', 'Andrea Deledda', 'Kilpikonnanyst v '}",14
{' '},{'Libby JusticeForJohnnyDepp'},1
{'Matias '},{'Victoria Breakwell Wald Mignon '},1
{'silly'},"{'LucidXtreme', 'L T'}",2
{'Breana'},"{'Sandra Deanne', 'Bill The Conquerer finished 7 catalysts in 7 days', 'Aishacat ', 'Cookie depp', ' ', 'Space Groove Steph', 'Calvin', 'SweetChastity'}",8
{'Megan '},{'Andrea Deledda'},1
{'Spider Pain '},{'Aishacat '},1
{'Chaosx2 '},{'Mar a Laura Cristina'},1
{'SRetroDude'},{'Kimmi Wald Mignons '},1
{'Sara mandis '},{' '},1
{' '},"{' Om Dr mm ', 'Sandra Deanne', 'Cam'}",3
{' '},{'Speak Of The Mignon '},1
{'A Relative '},"{'Harrison Mitchell', 'Duchess Peony of the Kingdom of Megxit'}",2
{' Erika '},{'Ewinters Wald Mignon'},1
{'M '},{'meh'},1
{' JusticeForJohnnyDepp'},{'Gonja'},1
{'Chris Rembert'},{'Mar a Laura Cristina'},1
{'MissH'},{'NANA '},1
{'aquela menina l '},{'Mellie '},1
{'Thi Chediek'},{'Joanna Woodley'},1
{'S ff in sessione'},{'Aishacat '},1
{' EducatedPatriot7 '},"{'Robin Wald Mignon I support THE TRUTH ', 'jackie findlay'}",2
{'Eric M Blake RestoreTheSnyderverse CreatorCulture'},"{'JessaLou', 'Mellie '}",2
{'A E TODAY NEWS'},{'Amy D'},1
{'Bailey '},{'Genna4justice '},1
{'Echo Playing DbD again still an Ash Main'},"{'Sum Gal ', 'Mellie '}",2
{'SALAD '},{'Ewinters Wald Mignon'},1
{'j n'},{'Calvin'},1
{'yeah mr white yeah science '},"{'Sum Gal ', 'Karyn913', 'Mellie ', 'lenni Wald Mignon', 'Libby JusticeForJohnnyDepp'}",5
{'SureWhyNot'},{'Captain JD Deserves Better'},1
{'Luumarenco'},"{'voodoo doll', 'Humanus Alice BLM She Her '}",2
{'Rosmery Caso'},"{'Lila', 'In Memoriam', ' ', 'Deb Anderson ', 'Millie ', 'Calvin', ' MaxQ ', 'tralala'}",8
{'megsie stream ruin saw nwh '},"{'AderynTheHylian', 'Elisa Day', 'Jelly Bean ', 'Bean', 'LillyJane916', 'TheMadRatter Gwennafran ', 'Dawn', 'Johnny s Angel ', 'Left Shark', 'waiting for spooky season', 'Florena ', 'Tracie Spires ', 'EstebanHernandez TeamKong TeamPeterJackson', 'Vicky Massey Bloodwo', 'teytanus', ' C h a r l i e ', 'Fleeee', ' ReaKill black lives still matter ', 'Kayden Libertarian ', 'Tongo Bozzie ', 'Tuseef Ashraf', 'Alejandra ', ' ', 'True Krdnchki', 'Keeley Young ', 'DeppFanPage '}",26
{'Batmanultra7'},{'Jo'},1
{'Morghan Once Said'},"{'dreaming of you', 'Lila', 'Sally Star', 'La', 'meh', 'Opal Bay Crossing ', 'frank drebin'}",7
{' B '},{'Vintage Sanwin'},1
{'RobinVista'},{'Ewinters Wald Mignon'},1
{'maze'},{'Devil06 '},1
{'Kudzaishe Chitapi '},"{'In Memoriam', 'Jannor', 'bertboz', 'Genna4justice ', 'Louise Hatfield'}",5
{'Juan '},{'Sami EldenRing'},1
{'The Book Of Nitro Spidey 0 '},{'Louise Hatfield'},1
{'T m '},{'eunji '},1
{'X Happy Holidays'},{'Genna4justice '},1
{'A I '},{'magnolia venenosa'},1
{'Zifer'},{'EllieV Not A Bot '},1
{'Din '},{'Ewinters Wald Mignon'},1
{'Brian '},"{'Theresa Kenyon', 'Troy Fitzgerald', 'MrsHiddleston', 'Alan', 'Samantha Deee'}",5
{'JAXEN '},{'Lacey'},1
{'michi '},"{'danijela', 'love '}",2
{'Jerry Young'},"{'M nik M', 'Violetta'}",2
{'Maz'},{'Sally Star'},1
{'Golden Golden'},{'Mellie '},1
{'humbe rodr guez'},{' classicpaws '},1
{'EvynRose Kelley'},{'Princess Consuela Bananahammock'},1
{' '},{'Sweetest Sands ustice or ohnny epp '},1
{'Thoughtful Mandz'},"{'Sandra Deanne', 'Emreiyneth', 'Jesse Reshetylo', 'Mrs Pixie Bear Jo Hicks ', 'Delia', 'Yonce', 'Pussygalore', 'Cam'}",8
{'Gossip Girl'},"{'Sandra Deanne', 'Mellie '}",2
{'Hilary Aguilar'},{'Mystique Rose Depp'},1
{'Princess Consuela Bananahammock'},{'blahbydodaday'},1
{'Yassine '},"{' Sugarplum Fairy ', 'Princess Consuela Bananahammock', 'Candi', 'Pam Love ', 'Harleycosplay', 'Anna ', 'Berenice', 'Jeni Wald Mignon ', 'Sarai Gonzalez', 'A Relative ', 'D Daniels', 'Ivy99 Wald Mignon ', 'eunji ', 'Pamela McCafferty', 'Kountry Waldmignon ', 'Fe Nunes', 'JessaLou', 'BULLETSCARER22', 'lita', 'Irish StoriesbyIrish ', 'Alejandra ', ' ', 'butterfly 21', 'Pussygalore', ' V d JusticeForJohnnyDepp ', 'Andrea Deledda'}",26
{'Jen '},"{'ForDaMik JohnnyDeppIsInnocent Justice', 'A Relative ', 'SummerB', 'Mellie ', 'Aishacat ', 'Rachel'}",6
{'Eternal Dreamer '},"{'Akyda ', 'Clara ', ' ', 'RoyaltiD DeppWarriors', 'Ghost', 'Jane Vishous', 'Bonnie Britain', 'Adi', 'Kate justice for all ', 'JustaLupie '}",10
{'waiting for spooky season'},{'meh'},1
{'Amz '},{'Juliette '},1
{'C line'},{' '},1
{' Doctor Fate SHILL Black Adam 7 29 2022 208 days'},"{'Nova Wald Mignon', 'Mellie ', 'teytanus', ' chnyn ', 'Dee'}",5
{'Mac 2022 arrived'},"{'Sandra Deanne', 'AN Other', 'SimonBarreBrisebois', 'Scryndi SouthFloridaThrifter', 'Ewinters Wald Mignon', 'Susan'}",6
{' '},{'Johnny Depp BR '},1
{'Vijayment '},{'Jack Ass'},1
{' '},{'Vsk1019'},1
{'Ana Mari'},"{'Guilherme Leirosa', 'Robin Wald Mignon I support THE TRUTH ', 'Masiz shams'}",3
{'President Deadpool'},"{'Alejandra ', 'Guilherme Leirosa'}",2
{'Chacun fait c qui lui pla t '},"{' Katie Waldman Depphead', 'Cheryl Drake ', 'Harleycosplay'}",3
{'Carlos Mara n Card n'},"{' ', 'Emily', 'Anna Timeline Warrior'}",3
{'Keerucks'},{' classicpaws '},1
{'emirhan'},{'Sally Star'},1
{'K y '},{'MATRIX EXPRESS'},1
{'mojtaba'},{' Kerryanne E Wald Mignon '},1
{' Czarny Diabe '},"{' BernieBee Mignon Russian Bot', 'Emily Renon', 'Rachael', 'FlowerBOT', 'Nym', 'Paula ', 'Pedro', 'butterfly 21', 'Issi ', 'Kinsey Crosby', 'Trump 4 Prison 2021', 'Gary Amos', 'Ewinters Wald Mignon', 'Devil06 ', 'HappyHippyResister', 'Erika with a K'}",16
{'Sarai Gonzalez'},"{'Mellie ', 'Mellow', ' MaxQ ', 'Pussygalore', 'Ewinters Wald Mignon'}",5
{'doninha'},"{'Genna4justice ', 'Carola', 'Dee'}",3
{'Eva Sof a'},"{'Emily Renon', 'honey volk', 'Lila', 'Cookie depp', 'Kinsey Crosby', 'Alikan', 'Jane Vishous', 'ThePhoenixForceDP', 'Patcar', 'Dawnie'}",10
{'Briyan Sakuri'},"{'AlltheShips Wald mignon', 'LadySmurfette'}",2
{'Favour '},{'joann hess'},1
{'The Dark Geek'},"{'eunji ', 'Guilherme Leirosa'}",2
{'CambridgeSwiftie Catherineat40 WeLoveYouKate '},{'Claire'},1
{'Vicky'},{'Pussygalore'},1
{'Frances1985 '},{' classicpaws '},1
{'Owen'},"{'Sum Gal ', 'Mellie ', 'Violetta', 'leah bennett', 'Johnny Supporter 1043', 'Aliza Pronounced Aleeza ', 'Richard Schertzer', 'Tongo Bozzie '}",8
{' '},"{'ForDaMik JohnnyDeppIsInnocent Justice', 'Dylan Swan', 'blahbydodaday', ' ', 'Dee', 'Madame Tease', 'Andrea Deledda'}",7
{'RAV RT '},{'Vero'},1
{'Sayaye'},{'Toni '},1
{'Cookieboy 2005'},{'Anna Maria Hell All Up In Hollywood '},1
{'Just Owllie'},{'Scarlett Archuleta'},1
{' '},"{'Sandra Deanne', 'Yasser 365', 'seedoftruth ', 'greeeneyedwhwom', ' Kerryanne E Wald Mignon ', 'FlowerBOT', ' ', 'butterfly 21', 'p60p45', 'Delia', 'Dee', 'Pussygalore', 'Blue Gansey is kind of on a break', 'Elisa Day', 'Melinda Smith', 'katt', 'Andrea Deledda'}",17
{'daisy no body no crime'},{'SummerB'},1
{'Tribbiani s girlfriend'},"{'Carolina Depphead ', 'Mellie ', 'Anastasia', ' is off ', 'Princess Consuela Bananahammock'}",5
{' '},"{'SweetChastity', 'Mariam', ' Konpeimimi Vtuber Artist PRE DEBUT '}",3
{' Maria Amaro '},{'Teri Carson '},1
{'Nara is xialings gf EUPHORIA ERA'},"{'powpowpunch', 'Princess Consuela Bananahammock'}",2
{'Big soup'},"{'C URTNEY ', ' classicpaws '}",2
{'giu saw nwh'},{'I m a Dolphin'},1
{'princess lucifer brainrot era'},"{'miaa', 'PWagersWaldman'}",2
{'Swampy Boi'},{'Ewinters Wald Mignon'},1
{'jazzwoman1992'},{'trayray nightmare'},1
{'NGN '},"{' SEC On A Break', 'Ewinters Wald Mignon'}",2
{'Elly jack sparrow tings'},"{' Rise Sister Rise Speak Up', 'Bean', 'Ewinters Wald Mignon'}",3
{' '},"{'Ewinters Wald Mignon', 'Violetta', 'bairdbeth64'}",3
{' Mr Fantasy '},"{'Vicky Massey Bloodwo', 'Sweetest Sands ustice or ohnny epp ', 'Emmalou', 'You know it makes sense ', ' ', 'Elisa Day', 'Ewinters Wald Mignon', 'Andrea Deledda'}",8
{'KanaBS95'},"{'Paula ', 'Lara Depp', 'Anna ', 'Fe Nunes'}",4
{'Omura Sumitada Jotarai Manzu'},{'Fleeee'},1
{' '},{' Om Dr mm '},1
{'Rick '},"{' ', 'blackrainbowsxo', 'Be ', 'SmAshley '}",4
{' lvaro '},{'Mellie '},1
{' Isaac 8 8 '},{'I m a Dolphin'},1
{'Black woman stan acct'},"{'Lara Depp', 'Sandra Deanne', 'Mellie ', 'TerryEllahElsa', 'Andrea Deledda'}",5
{'JerneysAngel'},{'Anexitilos'},1
{'Elmer '},"{'Libby JusticeForJohnnyDepp', 'Fe Nunes'}",2
{'Whovian103 '},{'watch Square One on Amazon Prime'},1
{''},"{'Kei ', 'Violetta', 'RideOrDis', 'Kountry Waldmignon ', 'T'}",5
{'SiahIanJay Humanity s Running Out '},{'Nova Wald Mignon'},1
{'Diane Chiole '},{'Violetta'},1
{''},"{'Bean', 'Kilpikonnanyst v '}",2
{'tell ten i love him'},{'Ewinters Wald Mignon'},1
{'TES 73 '},"{'miaa', 'Elaina', 'Mellie '}",3
{'Angelique Angello'},"{'MrsHiddleston', 'Debi King', ' Mindy King '}",3
{'jack mouse deddy'},{'JusticeForJohnny'},1
{' RebelMoon'},{'miaa'},1
{'Lewis'},{'Libby JusticeForJohnnyDepp'},1
